ID;Score
18780;320
18781;446
18782;137
18783;413
18784;598
18785;989
18786;619
18787;955
18788;980
18789;297
18790;106
18791;452
18792;594
18793;228
18794;272
18795;496
18796;936
18797;669
18798;320
18799;810
18800;772
18801;26
18802;410
18803;216
18804;398
18805;455
18806;237
18807;600
18808;333
18809;594
18810;610
18811;438
18812;972
18813;953
18814;59
18815;280
18816;324
18817;304
18818;183
18819;155
18820;202
18821;329
18822;552
18823;868
18824;857
18825;786
18826;874
18827;210
18828;950
18829;161
18830;643
18831;338
18832;362
18833;689
18834;214
18835;112
18836;344
18837;868
18838;520
18839;956
18840;884
18841;690
18842;93
18843;502
18844;654
18845;43
18846;18
18847;437
18848;733
18849;736
18850;547
18851;738
18852;921
18853;39
18854;483
18855;548
18856;441
18857;319
18858;621
18859;655
18860;419
18861;929
18862;479
18863;661
18864;373
18865;715
18866;32
18867;673
18868;922
18869;842
18870;741
18871;605
18872;325
18873;219
18874;868
18875;219
18876;598
18877;174
18878;893
18879;561
18880;362
18881;690
18882;756
18883;152
18884;884
18885;652
18886;699
18887;303
18888;777
18889;472
18890;84
18891;680
18892;510
18893;331
18894;591
18895;656
18896;566
18897;758
18898;478
18899;765
18900;179
18901;175
18902;396
18903;578
18904;394
18905;84
18906;310
18907;410
18908;391
18909;150
18910;754
18911;368
18912;184
18913;421
18914;875
18915;961
18916;949
18917;781
18918;833
18919;454
18920;791
18921;622
18922;237
18923;265
18924;874
18925;242
18926;851
18927;578
18928;751
18929;977
18930;232
18931;364
18932;406
18933;992
18934;730
18935;720
18936;342
18937;954
18938;587
18939;888
18940;864
18941;644
18942;235
18943;440
18944;49
18945;594
18946;609
18947;757
18948;971
18949;503
18950;734
18951;735
18952;15
18953;236
18954;207
18955;796
18956;459
18957;728
18958;272
18959;593
18960;727
18961;867
18962;855
18963;453
18964;880
18965;642
18966;27
18967;139
18968;45
18969;601
18970;932
18971;287
18972;742
18973;66
18974;955
18975;547
18976;545
18977;418
18978;73
18979;846
18980;824
18981;103
18982;952
18983;277
18984;476
18985;232
18986;865
18987;178
18988;143
18989;273
18990;933
18991;238
18992;767
18993;863
18994;84
18995;494
18996;72
18997;641
18998;942
18999;410
19000;137
19001;370
19002;301
19003;722
19004;168
19005;235
19006;518
19007;844
19008;687
19009;88
19010;626
19011;346
19012;671
19013;329
19014;795
19015;764
19016;660
19017;635
19018;357
19019;768
19020;24
19021;242
19022;830
19023;914
19024;652
19025;898
19026;358
19027;614
19028;730
19029;816
19030;177
19031;837
19032;654
19033;681
19034;744
19035;770
19036;946
19037;241
19038;82
19039;52
19040;801
19041;985
19042;865
19043;856
19044;910
19045;87
19046;563
19047;167
19048;804
19049;622
19050;270
19051;978
19052;997
19053;398
19054;630
19055;581
19056;725
19057;225
19058;743
19059;197
19060;458
19061;357
19062;483
19063;732
19064;844
19065;784
19066;137
19067;73
19068;233
19069;986
19070;995
19071;505
19072;272
19073;280
19074;861
19075;758
19076;522
19077;509
19078;692
19079;486
19080;265
19081;827
19082;29
19083;64
19084;12
19085;290
19086;354
19087;22
19088;161
19089;368
19090;12
19091;189
19092;438
19093;289
19094;217
19095;770
19096;92
19097;55
19098;96
19099;997
19100;566
19101;856
19102;948
19103;822
19104;564
19105;701
19106;370
19107;785
19108;294
19109;105
19110;924
19111;683
19112;905
19113;249
19114;951
19115;117
19116;190
19117;158
19118;391
19119;369
19120;781
19121;968
19122;858
19123;494
19124;863
19125;112
19126;850
19127;468
19128;294
19129;562
19130;423
19131;657
19132;505
19133;822
19134;791
19135;513
19136;102
19137;292
19138;832
19139;594
19140;255
19141;286
19142;827
19143;212
19144;388
19145;880
19146;648
19147;498
19148;584
19149;114
19150;120
19151;166
19152;821
19153;435
19154;537
19155;706
19156;789
19157;659
19158;698
19159;174
19160;774
19161;539
19162;506
19163;938
19164;94
19165;102
19166;337
19167;307
19168;595
19169;965
19170;469
19171;255
19172;654
19173;639
19174;493
19175;942
19176;110
19177;592
19178;934
19179;284
19180;777
19181;465
19182;266
19183;279
19184;388
19185;394
19186;944
19187;358
19188;938
19189;305
19190;742
19191;394
19192;272
19193;819
19194;333
19195;972
19196;612
19197;941
19198;796
19199;575
19200;489
19201;487
19202;458
19203;741
19204;525
19205;617
19206;993
19207;974
19208;510
19209;796
19210;768
19211;415
19212;685
19213;816
19214;314
19215;864
19216;289
19217;991
19218;492
19219;812
19220;220
19221;710
19222;31
19223;357
19224;768
19225;343
19226;538
19227;590
19228;467
19229;831
19230;745
19231;83
19232;638
19233;941
19234;662
19235;224
19236;887
19237;375
19238;794
19239;959
19240;823
19241;860
19242;82
19243;550
19244;883
19245;686
19246;564
19247;839
19248;477
19249;955
19250;584
19251;793
19252;291
19253;901
19254;579
19255;959
19256;816
19257;867
19258;618
19259;215
19260;881
19261;297
19262;307
19263;763
19264;42
19265;536
19266;828
19267;550
19268;745
19269;750
19270;646
19271;632
19272;667
19273;266
19274;721
19275;378
19276;730
19277;653
19278;685
19279;587
19280;988
19281;765
19282;886
19283;412
19284;385
19285;857
19286;258
19287;103
19288;621
19289;107
19290;805
19291;587
19292;91
19293;731
19294;23
19295;607
19296;109
19297;164
19298;520
19299;512
19300;816
19301;671
19302;442
19303;391
19304;107
19305;317
19306;457
19307;837
19308;412
19309;535
19310;121
19311;927
19312;577
19313;283
19314;658
19315;436
19316;878
19317;734
19318;317
19319;354
19320;342
19321;28
19322;498
19323;952
19324;504
19325;593
19326;352
19327;689
19328;30
19329;875
19330;641
19331;995
19332;417
19333;289
19334;438
19335;412
19336;943
19337;37
19338;561
19339;19
19340;409
19341;122
19342;797
19343;419
19344;239
19345;811
19346;297
19347;19
19348;300
19349;507
19350;267
19351;945
19352;102
19353;81
19354;858
19355;159
19356;431
19357;409
19358;698
19359;561
19360;957
19361;930
19362;796
19363;135
19364;482
19365;983
19366;58
19367;266
19368;631
19369;200
19370;792
19371;985
19372;426
19373;61
19374;908
19375;560
19376;288
19377;969
19378;35
19379;555
19380;401
19381;859
19382;888
19383;164
19384;79
19385;230
19386;51
19387;683
19388;655
19389;61
19390;780
19391;854
19392;366
19393;476
19394;522
19395;621
19396;561
19397;398
19398;658
19399;338
19400;271
19401;508
19402;183
19403;941
19404;36
19405;166
19406;15
19407;442
19408;328
19409;761
19410;404
19411;826
19412;708
19413;72
19414;33
19415;400
19416;598
19417;782
19418;78
19419;545
19420;736
19421;71
19422;340
19423;446
19424;125
19425;338
19426;914
19427;364
19428;129
19429;370
19430;159
19431;796
19432;80
19433;820
19434;837
19435;856
19436;322
19437;264
19438;690
19439;308
19440;274
19441;706
19442;424
19443;53
19444;389
19445;427
19446;905
19447;158
19448;422
19449;344
19450;273
19451;309
19452;118
19453;173
19454;204
19455;401
19456;670
19457;273
19458;644
19459;119
19460;980
19461;191
19462;959
19463;917
19464;124
19465;409
19466;842
19467;361
19468;406
19469;260
19470;312
19471;335
19472;849
19473;931
19474;564
19475;626
19476;592
19477;388
19478;929
19479;823
19480;173
19481;703
19482;841
19483;660
19484;916
19485;727
19486;122
19487;76
19488;775
19489;815
19490;754
19491;894
19492;559
19493;850
19494;610
19495;699
19496;485
19497;646
19498;164
19499;787
19500;901
19501;484
19502;706
19503;200
19504;342
19505;334
19506;287
19507;987
19508;456
19509;834
19510;610
19511;301
19512;678
19513;838
19514;184
19515;229
19516;926
19517;368
19518;761
19519;950
19520;137
19521;960
19522;517
19523;906
19524;517
19525;751
19526;569
19527;305
19528;74
19529;507
19530;398
19531;199
19532;159
19533;299
19534;585
19535;933
19536;485
19537;977
19538;865
19539;309
19540;217
19541;677
19542;335
19543;126
19544;933
19545;63
19546;269
19547;447
19548;277
19549;965
19550;271
19551;57
19552;322
19553;296
19554;927
19555;45
19556;871
19557;332
19558;275
19559;834
19560;947
19561;237
19562;826
19563;821
19564;962
19565;324
19566;693
19567;642
19568;772
19569;341
19570;24
19571;915
19572;365
19573;198
19574;899
19575;139
19576;849
19577;452
19578;63
19579;730
19580;191
19581;371
19582;40
19583;478
19584;504
19585;175
19586;132
19587;190
19588;911
19589;308
19590;647
19591;247
19592;216
19593;624
19594;971
19595;742
19596;172
19597;362
19598;275
19599;540
19600;790
19601;52
19602;629
19603;987
19604;391
19605;883
19606;216
19607;97
19608;976
19609;564
19610;312
19611;780
19612;117
19613;560
19614;493
19615;799
19616;955
19617;957
19618;687
19619;517
19620;55
19621;932
19622;503
19623;570
19624;590
19625;536
19626;465
19627;721
19628;503
19629;516
19630;389
19631;571
19632;788
19633;551
19634;991
19635;405
19636;482
19637;579
19638;923
19639;595
19640;165
19641;86
19642;638
19643;789
19644;133
19645;976
19646;823
19647;233
19648;160
19649;714
19650;335
19651;730
19652;898
19653;509
19654;443
19655;317
19656;258
19657;989
19658;351
19659;860
19660;657
19661;188
19662;157
19663;500
19664;949
19665;898
19666;298
19667;533
19668;16
19669;522
19670;270
19671;731
19672;709
19673;622
19674;487
19675;775
19676;91
19677;961
19678;113
19679;116
19680;32
19681;750
19682;982
19683;789
19684;800
19685;439
19686;19
19687;693
19688;352
19689;968
19690;762
19691;695
19692;980
19693;346
19694;399
19695;529
19696;503
19697;640
19698;890
19699;241
19700;459
19701;96
19702;852
19703;705
19704;88
19705;946
19706;137
19707;930
19708;221
19709;312
19710;87
19711;997
19712;283
19713;216
19714;779
19715;720
19716;793
19717;373
19718;831
19719;905
19720;968
19721;845
19722;947
19723;533
19724;160
19725;442
19726;825
19727;149
19728;959
19729;685
19730;558
19731;118
19732;816
19733;242
19734;79
19735;644
19736;533
19737;235
19738;765
19739;235
19740;589
19741;652
19742;654
19743;244
19744;444
19745;669
19746;864
19747;378
19748;116
19749;72
19750;840
19751;930
19752;434
19753;584
19754;315
19755;533
19756;699
19757;846
19758;559
19759;466
19760;108
19761;886
19762;947
19763;749
19764;848
19765;246
19766;260
19767;888
19768;155
19769;113
19770;746
19771;250
19772;399
19773;315
19774;367
19775;841
19776;86
19777;570
19778;978
19779;296
19780;388
19781;946
19782;47
19783;646
19784;406
19785;317
19786;882
19787;504
19788;622
19789;849
19790;268
19791;912
19792;692
19793;207
19794;411
19795;225
19796;771
19797;156
19798;729
19799;63
19800;546
19801;909
19802;677
19803;598
19804;967
19805;154
19806;42
19807;755
19808;176
19809;627
19810;278
19811;343
19812;201
19813;382
19814;139
19815;976
19816;362
19817;788
19818;132
19819;359
19820;33
19821;876
19822;768
19823;392
19824;534
19825;545
19826;121
19827;750
19828;532
19829;445
19830;806
19831;538
19832;803
19833;396
19834;164
19835;70
19836;916
19837;303
19838;640
19839;496
19840;531
19841;494
19842;629
19843;304
19844;34
19845;17
19846;10
19847;969
19848;487
19849;370
19850;234
19851;456
19852;386
19853;793
19854;375
19855;162
19856;846
19857;599
19858;270
19859;390
19860;56
19861;44
19862;214
19863;832
19864;505
19865;277
19866;235
19867;294
19868;163
19869;54
19870;742
19871;736
19872;325
19873;623
19874;987
19875;292
19876;304
19877;243
19878;584
19879;467
19880;132
19881;525
19882;395
19883;18
19884;261
19885;484
19886;617
19887;936
19888;846
19889;416
19890;138
19891;344
19892;717
19893;846
19894;394
19895;994
19896;929
19897;695
19898;306
19899;181
19900;984
19901;83
19902;868
19903;133
19904;884
19905;488
19906;178
19907;599
19908;234
19909;32
19910;18
19911;821
19912;652
19913;304
19914;560
19915;931
19916;902
19917;294
19918;43
19919;363
19920;939
19921;252
19922;241
19923;764
19924;372
19925;584
19926;133
19927;759
19928;909
19929;437
19930;797
19931;699
19932;461
19933;251
19934;750
19935;905
19936;112
19937;921
19938;298
19939;255
19940;742
19941;736
19942;430
19943;790
19944;680
19945;747
19946;808
19947;845
19948;98
19949;150
19950;94
19951;659
19952;673
19953;974
19954;866
19955;619
19956;16
19957;442
19958;921
19959;169
19960;622
19961;361
19962;909
19963;916
19964;691
19965;950
19966;659
19967;318
19968;490
19969;416
19970;380
19971;84
19972;228
19973;342
19974;879
19975;402
19976;555
19977;549
19978;484
19979;785
19980;530
19981;872
19982;675
19983;788
19984;178
19985;550
19986;788
19987;47
19988;67
19989;976
19990;55
19991;230
19992;506
19993;29
19994;709
19995;372
19996;583
19997;502
19998;838
19999;253
20000;775
20001;751
20002;450
20003;831
20004;866
20005;476
20006;760
20007;207
20008;74
20009;71
20010;992
20011;933
20012;444
20013;655
20014;792
20015;476
20016;55
20017;726
20018;691
20019;784
20020;591
20021;848
20022;997
20023;635
20024;65
20025;950
20026;732
20027;967
20028;168
20029;311
20030;44
20031;668
20032;818
20033;156
20034;433
20035;54
20036;288
20037;199
20038;928
20039;943
20040;432
20041;287
20042;934
20043;563
20044;298
20045;925
20046;817
20047;906
20048;178
20049;135
20050;521
20051;717
20052;130
20053;341
20054;153
20055;452
20056;316
20057;446
20058;206
20059;162
20060;744
20061;567
20062;460
20063;520
20064;905
20065;467
20066;274
20067;42
20068;646
20069;264
20070;743
20071;466
20072;319
20073;327
20074;629
20075;960
20076;587
20077;481
20078;496
20079;127
20080;724
20081;201
20082;527
20083;827
20084;563
20085;53
20086;489
20087;78
20088;917
20089;256
20090;601
20091;661
20092;604
20093;752
20094;11
20095;912
20096;827
20097;923
20098;259
20099;350
20100;237
20101;522
20102;33
20103;827
20104;357
20105;614
20106;68
20107;340
20108;968
20109;376
20110;418
20111;385
20112;662
20113;639
20114;801
20115;1000
20116;821
20117;680
20118;139
20119;60
20120;42
20121;877
20122;328
20123;518
20124;383
20125;797
20126;579
20127;592
20128;720
20129;920
20130;907
20131;426
20132;255
20133;769
20134;576
20135;631
20136;303
20137;575
20138;39
20139;667
20140;564
20141;787
20142;246
20143;619
20144;790
20145;464
20146;774
20147;545
20148;550
20149;942
20150;374
20151;875
20152;953
20153;519
20154;63
20155;540
20156;346
20157;482
20158;728
20159;521
20160;41
20161;644
20162;658
20163;741
20164;758
20165;451
20166;791
20167;389
20168;446
20169;383
20170;858
20171;729
20172;294
20173;707
20174;208
20175;346
20176;512
20177;431
20178;128
20179;911
20180;726
20181;614
20182;303
20183;337
20184;31
20185;852
20186;943
20187;613
20188;801
20189;27
20190;439
20191;990
20192;878
20193;942
20194;194
20195;870
20196;99
20197;433
20198;789
20199;568
20200;154
20201;178
20202;628
20203;148
20204;384
20205;199
20206;741
20207;583
20208;176
20209;770
20210;116
20211;626
20212;197
20213;565
20214;798
20215;34
20216;899
20217;31
20218;774
20219;414
20220;196
20221;330
20222;681
20223;972
20224;919
20225;941
20226;223
20227;329
20228;819
20229;241
20230;795
20231;879
20232;507
20233;857
20234;656
20235;188
20236;826
20237;637
20238;172
20239;274
20240;957
20241;571
20242;544
20243;495
20244;853
20245;901
20246;98
20247;966
20248;274
20249;822
20250;861
20251;406
20252;998
20253;396
20254;465
20255;83
20256;133
20257;497
20258;67
20259;493
20260;95
20261;65
20262;401
20263;471
20264;332
20265;927
20266;193
20267;182
20268;854
20269;973
20270;878
20271;176
20272;955
20273;164
20274;903
20275;46
20276;233
20277;113
20278;709
20279;870
20280;716
20281;529
20282;910
20283;390
20284;950
20285;930
20286;24
20287;156
20288;606
20289;661
20290;212
20291;48
20292;621
20293;452
20294;226
20295;134
20296;48
20297;137
20298;294
20299;917
20300;491
20301;241
20302;868
20303;59
20304;17
20305;510
20306;245
20307;993
20308;909
20309;517
20310;530
20311;942
20312;411
20313;302
20314;796
20315;92
20316;813
20317;913
20318;187
20319;149
20320;205
20321;113
20322;108
20323;23
20324;830
20325;490
20326;766
20327;591
20328;732
20329;872
20330;824
20331;934
20332;555
20333;857
20334;691
20335;799
20336;572
20337;127
20338;241
20339;257
20340;334
20341;149
20342;935
20343;227
20344;325
20345;844
20346;381
20347;62
20348;679
20349;114
20350;610
20351;283
20352;38
20353;565
20354;383
20355;435
20356;760
20357;97
20358;695
20359;511
20360;90
20361;600
20362;91
20363;312
20364;312
20365;551
20366;316
20367;164
20368;811
20369;129
20370;112
20371;199
20372;248
20373;933
20374;802
20375;558
20376;820
20377;738
20378;93
20379;666
20380;381
20381;570
20382;389
20383;693
20384;417
20385;379
20386;188
20387;926
20388;989
20389;719
20390;897
20391;511
20392;430
20393;462
20394;396
20395;368
20396;783
20397;791
20398;624
20399;227
20400;334
20401;751
20402;482
20403;582
20404;964
20405;570
20406;231
20407;880
20408;347
20409;240
20410;750
20411;450
20412;78
20413;626
20414;719
20415;601
20416;859
20417;755
20418;226
20419;576
20420;418
20421;417
20422;102
20423;470
20424;859
20425;856
20426;415
20427;839
20428;661
20429;769
20430;729
20431;910
20432;423
20433;335
20434;979
20435;960
20436;597
20437;883
20438;325
20439;848
20440;358
20441;271
20442;201
20443;522
20444;367
20445;187
20446;288
20447;288
20448;434
20449;104
20450;288
20451;978
20452;178
20453;249
20454;172
20455;175
20456;865
20457;877
20458;965
20459;174
20460;970
20461;704
20462;270
20463;550
20464;421
20465;906
20466;974
20467;595
20468;651
20469;225
20470;992
20471;555
20472;141
20473;552
20474;475
20475;477
20476;15
20477;78
20478;960
20479;652
20480;902
20481;312
20482;236
20483;265
20484;393
20485;232
20486;152
20487;401
20488;659
20489;932
20490;833
20491;329
20492;907
20493;537
20494;702
20495;655
20496;880
20497;928
20498;812
20499;323
20500;392
20501;645
20502;172
20503;642
20504;696
20505;139
20506;373
20507;529
20508;924
20509;557
20510;49
20511;528
20512;241
20513;919
20514;878
20515;562
20516;582
20517;579
20518;689
20519;581
20520;855
20521;746
20522;937
20523;536
20524;328
20525;567
20526;510
20527;753
20528;155
20529;292
20530;492
20531;600
20532;10
20533;282
20534;771
20535;350
20536;257
20537;665
20538;715
20539;630
20540;139
20541;523
20542;418
20543;266
20544;98
20545;298
20546;363
20547;753
20548;907
20549;240
20550;783
20551;621
20552;13
20553;701
20554;547
20555;693
20556;927
20557;263
20558;575
20559;75
20560;366
20561;955
20562;299
20563;10
20564;149
20565;913
20566;961
20567;989
20568;319
20569;482
20570;199
20571;159
20572;338
20573;463
20574;195
20575;784
20576;575
20577;850
20578;622
20579;815
20580;812
20581;363
20582;160
20583;827
20584;174
20585;421
20586;524
20587;17
20588;461
20589;819
20590;280
20591;740
20592;673
20593;628
20594;532
20595;621
20596;371
20597;909
20598;209
20599;456
20600;715
20601;345
20602;140
20603;654
20604;194
20605;606
20606;671
20607;704
20608;565
20609;737
20610;612
20611;945
20612;784
20613;494
20614;526
20615;524
20616;347
20617;447
20618;267
20619;476
20620;131
20621;616
20622;244
20623;910
20624;907
20625;323
20626;398
20627;285
20628;25
20629;78
20630;486
20631;695
20632;507
20633;346
20634;607
20635;673
20636;444
20637;839
20638;633
20639;187
20640;571
20641;771
20642;337
20643;950
20644;238
20645;811
20646;564
20647;634
20648;829
20649;714
20650;130
20651;905
20652;507
20653;60
20654;190
20655;298
20656;743
20657;921
20658;855
20659;245
20660;816
20661;595
20662;918
20663;819
20664;17
20665;775
20666;863
20667;737
20668;944
20669;742
20670;805
20671;992
20672;313
20673;325
20674;503
20675;505
20676;71
20677;524
20678;577
20679;719
20680;164
20681;771
20682;178
20683;138
20684;952
20685;952
20686;480
20687;779
20688;941
20689;754
20690;381
20691;710
20692;651
20693;521
20694;275
20695;75
20696;348
20697;767
20698;421
20699;713
20700;700
20701;12
20702;479
20703;427
20704;354
20705;111
20706;68
20707;317
20708;850
20709;998
20710;833
20711;756
20712;759
20713;727
20714;95
20715;670
20716;499
20717;605
20718;985
20719;444
20720;18
20721;916
20722;598
20723;288
20724;697
20725;529
20726;943
20727;572
20728;344
20729;808
20730;997
20731;675
20732;10
20733;372
20734;124
20735;920
20736;147
20737;775
20738;827
20739;469
20740;712
20741;157
20742;785
20743;305
20744;385
20745;967
20746;283
20747;255
20748;601
20749;126
20750;693
20751;658
20752;619
20753;672
20754;82
20755;578
20756;641
20757;444
20758;608
20759;466
20760;179
20761;228
20762;883
20763;849
20764;690
20765;758
20766;586
20767;23
20768;254
20769;927
20770;109
20771;317
20772;537
20773;802
20774;373
20775;419
20776;553
20777;630
20778;194
20779;188
20780;864
20781;279
20782;539
20783;171
20784;213
20785;445
20786;491
20787;865
20788;886
20789;27
20790;225
20791;141
20792;23
20793;278
20794;350
20795;651
20796;711
20797;325
20798;259
20799;596
20800;656
20801;862
20802;534
20803;328
20804;906
20805;907
20806;488
20807;377
20808;21
20809;326
20810;428
20811;272
20812;210
20813;208
20814;83
20815;126
20816;471
20817;913
20818;545
20819;903
20820;781
20821;874
20822;906
20823;82
20824;323
20825;879
20826;733
20827;656
20828;622
20829;973
20830;777
20831;207
20832;527
20833;704
20834;363
20835;862
20836;643
20837;89
20838;550
20839;820
20840;605
20841;721
20842;846
20843;815
20844;603
20845;114
20846;46
20847;327
20848;767
20849;753
20850;170
20851;227
20852;879
20853;444
20854;139
20855;761
20856;978
20857;228
20858;950
20859;444
20860;734
20861;820
20862;100
20863;815
20864;495
20865;435
20866;652
20867;938
20868;994
20869;315
20870;811
20871;694
20872;273
20873;517
20874;338
20875;973
20876;939
20877;488
20878;524
20879;502
20880;578
20881;1000
20882;15
20883;260
20884;747
20885;949
20886;346
20887;287
20888;292
20889;558
20890;10
20891;664
20892;657
20893;642
20894;276
20895;866
20896;690
20897;422
20898;584
20899;952
20900;133
20901;443
20902;930
20903;845
20904;592
20905;475
20906;197
20907;919
20908;940
20909;819
20910;559
20911;98
20912;564
20913;835
20914;761
20915;878
20916;649
20917;56
20918;576
20919;229
20920;394
20921;255
20922;618
20923;122
20924;533
20925;279
20926;783
20927;191
20928;313
20929;654
20930;188
20931;677
20932;147
20933;227
20934;696
20935;663
20936;338
20937;955
20938;243
20939;680
20940;10
20941;13
20942;808
20943;481
20944;506
20945;693
20946;163
20947;687
20948;874
20949;158
20950;802
20951;601
20952;335
20953;832
20954;861
20955;509
20956;615
20957;39
20958;420
20959;313
20960;628
20961;326
20962;711
20963;931
20964;541
20965;145
20966;481
20967;322
20968;282
20969;913
20970;19
20971;350
20972;426
20973;182
20974;153
20975;432
20976;605
20977;838
20978;799
20979;76
20980;883
20981;868
20982;484
20983;878
20984;817
20985;769
20986;884
20987;79
20988;480
20989;966
20990;304
20991;26
20992;89
20993;237
20994;988
20995;815
20996;338
20997;102
20998;12
20999;612
21000;794
21001;433
21002;262
21003;988
21004;759
21005;327
21006;179
21007;372
21008;449
21009;861
21010;555
21011;893
21012;112
21013;637
21014;756
21015;840
21016;72
21017;377
21018;172
21019;46
21020;277
21021;775
21022;806
21023;833
21024;948
21025;837
21026;223
21027;609
21028;306
21029;617
21030;325
21031;931
21032;175
21033;414
21034;446
21035;428
21036;812
21037;598
21038;269
21039;731
21040;467
21041;97
21042;362
21043;381
21044;426
21045;263
21046;461
21047;219
21048;754
21049;845
21050;390
21051;679
21052;159
21053;806
21054;867
21055;376
21056;231
21057;497
21058;364
21059;763
21060;53
21061;893
21062;436
21063;353
21064;1000
21065;581
21066;684
21067;546
21068;730
21069;847
21070;965
21071;720
21072;259
21073;373
21074;535
21075;735
21076;273
21077;908
21078;355
21079;433
21080;158
21081;47
21082;1000
21083;213
21084;744
21085;488
21086;165
21087;765
21088;97
21089;547
21090;564
21091;332
21092;995
21093;131
21094;911
21095;61
21096;592
21097;388
21098;921
21099;802
21100;809
21101;808
21102;986
21103;179
21104;789
21105;41
21106;192
21107;166
21108;131
21109;314
21110;690
21111;439
21112;358
21113;824
21114;342
21115;311
21116;926
21117;866
21118;132
21119;263
21120;933
21121;601
21122;490
21123;827
21124;561
21125;547
21126;821
21127;353
21128;89
21129;385
21130;409
21131;190
21132;82
21133;97
21134;897
21135;581
21136;431
21137;15
21138;930
21139;355
21140;476
21141;721
21142;897
21143;149
21144;671
21145;579
21146;958
21147;970
21148;727
21149;152
21150;163
21151;111
21152;947
21153;453
21154;389
21155;854
21156;122
21157;793
21158;16
21159;340
21160;528
21161;419
21162;410
21163;896
21164;202
21165;308
21166;318
21167;487
21168;734
21169;658
21170;377
21171;308
21172;352
21173;960
21174;887
21175;166
21176;657
21177;751
21178;43
21179;44
21180;295
21181;357
21182;540
21183;455
21184;556
21185;484
21186;722
21187;116
21188;42
21189;87
21190;922
21191;907
21192;367
21193;73
21194;110
21195;234
21196;466
21197;667
21198;694
21199;675
21200;472
21201;51
21202;116
21203;172
21204;51
21205;656
21206;70
21207;437
21208;322
21209;842
21210;403
21211;135
21212;323
21213;320
21214;576
21215;720
21216;562
21217;721
21218;484
21219;568
21220;999
21221;527
21222;399
21223;451
21224;329
21225;355
21226;87
21227;69
21228;845
21229;484
21230;611
21231;877
21232;860
21233;33
21234;68
21235;440
21236;267
21237;897
21238;833
21239;303
21240;208
21241;26
21242;284
21243;625
21244;762
21245;261
21246;243
21247;432
21248;41
21249;517
21250;220
21251;329
21252;655
21253;575
21254;787
21255;351
21256;148
21257;291
21258;342
21259;569
21260;589
21261;594
21262;139
21263;871
21264;296
21265;722
21266;33
21267;51
21268;80
21269;314
21270;118
21271;207
21272;763
21273;445
21274;685
21275;36
21276;49
21277;904
21278;736
21279;50
21280;491
21281;324
21282;295
21283;676
21284;119
21285;488
21286;502
21287;506
21288;355
21289;133
21290;687
21291;807
21292;502
21293;586
21294;413
21295;298
21296;260
21297;193
21298;206
21299;221
21300;873
21301;325
21302;980
21303;212
21304;947
21305;235
21306;809
21307;48
21308;222
21309;549
21310;109
21311;612
21312;665
21313;244
21314;848
21315;713
21316;782
21317;67
21318;161
21319;97
21320;646
21321;42
21322;534
21323;913
21324;223
21325;862
21326;634
21327;430
21328;357
21329;818
21330;500
21331;763
21332;318
21333;734
21334;63
21335;578
21336;619
21337;792
21338;202
21339;44
21340;96
21341;863
21342;83
21343;750
21344;282
21345;851
21346;566
21347;550
21348;392
21349;399
21350;822
21351;1000
21352;338
21353;329
21354;633
21355;782
21356;605
21357;270
21358;605
21359;210
21360;630
21361;47
21362;939
21363;409
21364;56
21365;868
21366;749
21367;542
21368;158
21369;643
21370;543
21371;328
21372;292
21373;654
21374;135
21375;637
21376;791
21377;150
21378;569
21379;737
21380;202
21381;781
21382;898
21383;472
21384;380
21385;504
21386;840
21387;375
21388;146
21389;581
21390;648
21391;743
21392;966
21393;891
21394;285
21395;411
21396;743
21397;240
21398;599
21399;974
21400;978
21401;641
21402;264
21403;489
21404;877
21405;221
21406;90
21407;175
21408;798
21409;291
21410;405
21411;38
21412;820
21413;729
21414;537
21415;409
21416;233
21417;164
21418;79
21419;804
21420;27
21421;811
21422;67
21423;966
21424;356
21425;389
21426;312
21427;873
21428;646
21429;399
21430;804
21431;821
21432;190
21433;698
21434;541
21435;723
21436;512
21437;950
21438;425
21439;229
21440;273
21441;209
21442;237
21443;535
21444;408
21445;341
21446;506
21447;324
21448;997
21449;347
21450;967
21451;186
21452;88
21453;282
21454;392
21455;877
21456;288
21457;371
21458;543
21459;462
21460;471
21461;238
21462;957
21463;532
21464;830
21465;226
21466;724
21467;541
21468;879
21469;82
21470;393
21471;845
21472;112
21473;205
21474;543
21475;852
21476;990
21477;301
21478;658
21479;17
21480;708
21481;534
21482;158
21483;913
21484;375
21485;137
21486;311
21487;744
21488;891
21489;618
21490;602
21491;748
21492;773
21493;407
21494;895
21495;406
21496;191
21497;983
21498;302
21499;453
21500;706
21501;85
21502;494
21503;752
21504;867
21505;983
21506;440
21507;494
21508;976
21509;281
21510;287
21511;353
21512;576
21513;219
21514;169
21515;768
21516;747
21517;46
21518;414
21519;544
21520;798
21521;894
21522;698
21523;318
21524;36
21525;339
21526;261
21527;670
21528;735
21529;994
21530;561
21531;365
21532;401
21533;211
21534;692
21535;78
21536;643
21537;444
21538;129
21539;506
21540;483
21541;580
21542;531
21543;352
21544;472
21545;566
21546;144
21547;663
21548;629
21549;999
21550;628
21551;142
21552;216
21553;360
21554;818
21555;589
21556;393
21557;725
21558;715
21559;775
21560;646
21561;205
21562;243
21563;603
21564;989
21565;622
21566;482
21567;148
21568;964
21569;513
21570;784
21571;742
21572;713
21573;729
21574;178
21575;790
21576;615
