st_num;default;student;balance;income;student2;default2
2736;No;No;342,1916020863323;32154,75355172132;0;0
3581;No;Yes;1219,376676949214;11361,823864225877;1;0
9419;No;No;1214,5496537697402;21630,03783151751;0;0
3148;No;No;1303,6261315388083;40010,46516125353;0;0
8773;No;No;1626,1694187438902;32827,702858580444;0;0
1181;No;Yes;441,62612678350047;15261,708032127288;1;0
974;No;No;207,89520686374442;52249,31234106678;0;0
1373;No;Yes;996,3868788133127;20070,813920582223;1;0
226;No;No;504,0283787380297;24780,961236920502;0;0
1859;No;Yes;516,8654490129541;20179,346058197687;1;0
273;No;No;705,2049719862391;42683,18724328602;0;0
7076;No;No;938,386763627777;18594,12797664401;0;0
4608;No;No;484,5157687419209;39775,24988970269;0;0
1379;No;Yes;323,5033573972256;19144,815716939036;1;0
3947;No;No;777,8244481143879;43910,98856192028;0;0
2519;No;No;637,6018700286508;52347,76202347254;0;0
9313;No;No;75,39869064730863;50551,036457889844;0;0
6535;No;No;1335,2302813980518;43660,39171447644;0;0
842;No;No;249,86032303814056;47602,116499363816;0;0
3355;No;No;559,3240273053009;53542,412719024374;0;0
235;No;No;956,1513521834503;44086,70773423138;0;0
53;No;Yes;1505,7826748288405;26557,141445880814;1;0
6110;No;No;1335,5414177291088;53354,84920948286;0;0
6091;No;No;338,7252717424957;37017,10148915087;0;0
2992;No;No;776,4548762113409;58481,54391280623;0;0
721;No;No;414,084049490222;47811,41892442219;0;0
6780;No;No;241,4300888476484;34507,775934429315;0;0
6667;No;Yes;1849,603665863468;16966,885921414785;1;0
8797;No;No;0,0;51740,42159927119;0;0
712;No;No;950,3500933487169;37486,24955462758;0;0
2374;No;No;836,0105904252182;40178,934699386205;0;0
3574;No;No;1108,8009967998719;39676,554561881974;0;0
5583;No;No;628,8553315663812;40490,42605322007;0;0
8989;No;No;619,5151739028864;53747,54913520227;0;0
2564;No;No;309,862823258618;56100,054413990154;0;0
590;No;No;1063,7749366931112;34914,27525455233;0;0
4221;No;Yes;852,35866725484;20948,97087859489;1;0
1339;No;Yes;600,4308598351734;18538,301714183803;1;0
5488;No;No;841,8517271832604;48615,01457154621;0;0
9381;No;No;751,8438612665774;52663,292994544376;0;0
7435;No;No;1193,4065543800557;55017,46258795203;0;0
4187;No;No;992,9635256908134;45540,44568022513;0;0
204;No;No;1271,2708123604025;36053,50295030609;0;0
690;No;No;591,8636190185562;31438,77601267075;0;0
5690;No;Yes;402,9091630479205;22752,326949456154;1;0
8890;No;No;1229,5203015588538;59755,03012438907;0;0
3367;No;Yes;934,2520480892871;20747,212227317657;1;0
4747;No;No;1035,3156446455423;53066,10488061338;0;0
9306;No;No;1579,9093626724355;45406,51155131169;0;0
10000;No;Yes;200,92218263479663;16862,952320940734;1;0
5237;No;Yes;776,6390701769919;15338,888602945743;1;0
395;No;Yes;1303,662589701675;7986,000335834524;1;0
8657;No;Yes;1817,1711764016854;24601,037485168104;1;0
1325;No;No;427,3328426844361;55503,073631964784;0;0
4324;No;Yes;815,5486691410466;16908,13975672398;1;0
5299;No;No;1454,9815887184327;43821,22134719728;0;0
1630;No;No;1181,1237485522815;29181,83900499072;0;0
2054;No;No;1163,7360101621641;32467,748042010528;0;0
5466;No;No;1124,8861886522745;41989,03419694887;0;0
6381;No;Yes;1393,9163680633603;16658,483076576;1;0
5382;No;No;1032,6270791317747;23349,8301266316;0;0
9765;No;No;874,4512006940902;24707,490254048018;0;0
421;No;No;895,2298096146186;48512,45564117585;0;0
2145;No;No;1256,8922884384235;23100,00949958062;0;0
332;No;Yes;737,70535394131;20863,799668699852;1;0
131;No;Yes;1292,210868505424;23065,850975377016;1;0
6230;No;No;762,0735995885944;48268,591387302346;0;0
7757;No;No;1286,9055574347053;45569,067518416145;0;0
1288;No;No;828,2325105510251;42246,2173550012;0;0
2958;No;No;726,0293438286797;41996,12441443275;0;0
82;No;No;431,9208853041759;39369,8815631008;0;0
8878;No;Yes;289,3569473539253;15715,500652228377;1;0
7371;No;No;306,6580976099393;30135,628797262594;0;0
1584;No;Yes;1227,485272631121;16717,62058768854;1;0
3816;No;Yes;938,3393289855238;21911,72721196563;1;0
6183;No;No;1380,4814903219412;24856,643060997732;0;0
4031;No;No;1478,621444169798;41986,04772907773;0;0
2846;No;No;863,4518295776267;33529,88065380195;0;0
9960;No;No;0,0;53946,23365248556;0;0
6278;No;Yes;784,7466140980423;11642,922290429062;1;0
3906;No;No;713,7511067948401;37230,07371617916;0;0
3693;No;Yes;151,77140105876458;18659,070943977404;1;0
9430;No;No;797,3166568800859;35034,80691482083;0;0
7212;No;Yes;728,4671376925985;15958,747000116806;1;0
4681;No;No;501,34517809867555;45368,23117602329;0;0
3844;No;No;523,5010993524719;39168,174252954756;0;0
8866;No;No;0,0;46461,32011934719;0;0
4401;No;No;537,0403328924974;21364,310496500377;0;0
8199;No;No;150,9495108157197;36923,552194307835;0;0
5057;No;No;371,881863400765;46682,54694714784;0;0
1677;No;No;850,3848880876384;44547,485511292165;0;0
9572;No;No;837,3284070150191;61950,80300107271;0;0
5153;No;No;957,5839622123428;40315,77283753676;0;0
3087;No;No;638,2295009961916;53812,797881731414;0;0
6125;No;No;777,0162482392099;52797,939047947926;0;0
9953;No;No;13,944474625672797;31071,63428735466;0;0
1418;No;Yes;1161,4073449209113;18420,298889414822;1;0
819;No;No;919,0775550183964;45315,55745077264;0;0
6654;No;No;626,8384282366605;41334,183525978486;0;0
8154;No;No;517,9789014647705;41755,34397801779;0;0
9067;No;No;1163,324040399279;38323,08440149072;0;0
2800;No;No;289,5988342509382;25724,770636764122;0;0
2377;No;No;431,12791513193054;37772,80471348032;0;0
1208;No;No;536,2538615656824;32994,151363291814;0;0
9302;No;Yes;1381,2745115769872;23903,85455277948;1;0
4096;No;No;667,4121636568866;31150,026536608897;0;0
2002;No;Yes;344,5228968142825;21341,65383753631;1;0
2730;No;Yes;914,1081755643887;19053,005890690354;1;0
4069;No;No;481,2610496352461;33500,565298870686;0;0
9267;No;No;456,1387521901963;43943,49588889178;0;0
2387;No;No;1167,9436218251456;57256,00740638426;0;0
3415;No;No;33,457026467597075;30510,038424807874;0;0
4493;No;No;212,36136845207966;32283,405306207987;0;0
700;No;Yes;788,251751590529;10418,182857439055;1;0
578;No;Yes;1280,4184484249206;16310,905526913288;1;0
8378;No;Yes;959,8542275913637;18481,752660094135;1;0
8709;No;Yes;1379,7700166326042;15509,409398264535;1;0
6037;No;No;633,5041871718698;40571,76651853328;0;0
9545;No;Yes;1775,1815372389126;20385,87352339011;1;0
2853;No;No;1166,5939892930103;26977,62274867217;0;0
1673;No;Yes;698,512205127449;26768,913124758787;1;0
3664;No;Yes;1402,310569825119;21566,556875544105;1;0
5532;No;Yes;780,5121258249432;14813,341582272333;1;0
3932;No;No;0,0;55760,501938375724;0;0
6143;No;No;738,1929285676899;54491,14266658229;0;0
653;No;No;839,9154583495889;22884,793017069012;0;0
5454;No;Yes;1788,1408216179616;26228,710442305637;1;0
8184;No;Yes;1202,3850302090873;20550,63770008937;1;0
1644;No;Yes;1255,7481347251983;12209,577068082534;1;0
8871;No;No;792,9740677410367;28674,670626009058;0;0
5239;No;No;634,4777759978331;56726,12000963284;0;0
4763;No;Yes;1123,3400116852122;20785,640226809435;1;0
1455;No;No;1075,2197211591497;30485,059742045196;0;0
6960;No;No;1149,0129579621935;35310,12954708098;0;0
4512;No;Yes;987,1540955906129;13002,485550859681;1;0
3912;No;No;666,3701769753367;50105,26759942895;0;0
1619;No;Yes;1165,2832149527433;10354,93762050223;1;0
3538;No;Yes;16,414883602864506;24291,349423202788;1;0
6648;No;Yes;617,0897960036516;22801,663967473618;1;0
3753;No;No;90,68269663055946;37914,40130678467;0;0
4736;No;Yes;1137,9541623033404;22110,955756392068;1;0
1716;No;Yes;1311,098483108499;21189,2384030857;1;0
2414;No;No;613,1111420584767;38632,130636444046;0;0
6972;No;No;594,6012612463469;36190,75638846013;0;0
966;No;No;434,7147712921885;35454,75541647148;0;0
7984;No;No;0,0;26941,797742455365;0;0
1659;No;Yes;893,9664662468464;15092,776030907291;1;0
4207;No;No;66,77272205979955;43189,66452867973;0;0
2650;No;No;0,0;24566,483365516324;0;0
5874;No;Yes;1655,112860031315;17269,79890929573;1;0
6918;No;No;1220,3122823331803;36190,99360968123;0;0
8065;No;Yes;678,2050836422966;12787,090567184696;1;0
5993;No;No;630,7148445931924;53546,57060344894;0;0
2380;No;No;795,1192916074535;38710,381327916286;0;0
6823;No;Yes;601,8046897922329;16266,302598160268;1;0
3944;No;No;1160,0612652402406;51895,304037788155;0;0
123;No;No;449,73508583685907;49643,42644166768;0;0
8501;No;Yes;592,2969457925345;19744,978392946858;1;0
9353;No;Yes;1471,0335399501191;12665,241890555451;1;0
7855;No;Yes;631,0198864099121;20753,518108816632;1;0
696;No;Yes;561,391612168585;21747,263175934073;1;0
2186;No;No;916,0730000880857;42201,82059823548;0;0
1726;No;No;934,4904925857253;31043,40832710128;0;0
7000;No;No;628,1368036823956;38436,19145154645;0;0
5130;No;No;1308,5291715203364;57190,87487284324;0;0
2498;No;No;1022,1016376558862;37095,2159409159;0;0
1504;No;No;1359,4384925437466;24411,134739065325;0;0
8062;No;No;971,3514351157695;46533,85648313264;0;0
4889;No;No;190,50343014714326;53690,591230330814;0;0
7778;No;Yes;1471,923928988956;19774,923878527417;1;0
8882;No;Yes;1095,6120021488548;10450,744878606689;1;0
1487;No;Yes;384,8313280935164;17844,517514478863;1;0
8313;No;Yes;1803,7663492810173;23201,826982471994;1;0
8200;No;No;1388,8165904731134;35460,801241195564;0;0
3558;No;No;974,4105652870288;43861,80192353826;0;0
9978;No;Yes;915,4398274433327;16624,3391107753;1;0
4865;No;No;973,990820697017;45941,02201326981;0;0
5229;No;No;1046,5628648831841;26555,488938525225;0;0
5102;No;No;812,0838869045573;41821,29977867321;0;0
2013;No;Yes;1069,800340456039;14736,146997480584;1;0
2989;No;No;634,2179263825199;38672,74964738518;0;0
6976;No;No;1162,567975485734;21753,528345645514;0;0
8080;No;Yes;1186,891001862707;14256,729554274234;1;0
7955;No;Yes;682,9542987802295;15728,047910447727;1;0
5289;No;No;601,0825713612749;25319,366099870927;0;0
4719;No;Yes;1269,2265055723865;18552,42414028116;1;0
1124;No;No;1594,6971891608312;37091,87382664718;0;0
1247;No;Yes;192,4111547116181;24050,371721417032;1;0
9878;No;No;763,0399763069752;35277,90177887683;0;0
4884;No;No;627,9877394428379;56266,153401533855;0;0
2311;No;No;219,115003152167;31490,53342132012;0;0
7579;No;No;960,0680599226216;23482,835612708044;0;0
353;No;No;1484,3953929752352;36731,30869490294;0;0
2323;No;Yes;1764,6827296234114;17995,72861276538;1;0
15;No;No;1112,9684006330453;23810,174050036047;0;0
8902;No;No;696,8956931660167;63952,31349350605;0;0
521;No;No;1028,9536402332665;21218,30351994525;0;0
8061;No;Yes;1400,545835636524;16519,08324379267;1;0
7172;No;No;0,0;29901,399415942655;0;0
3489;No;Yes;1083,7023615897428;17522,73068684475;1;0
7168;No;No;78,74644143612284;41335,262481045684;0;0
9242;No;No;1032,4034838314305;38691,79392596475;0;0
494;No;Yes;645,3668572291302;17878,364311447716;1;0
8662;No;Yes;598,2181943719734;19794,576409874942;1;0
9966;No;Yes;905,1423692810845;13485,514235700444;1;0
318;No;Yes;1464,9360488269904;26716,686374682547;1;0
368;No;Yes;434,5602592261246;14812,64524037667;1;0
1126;No;Yes;1281,6170912170542;14236,091993982223;1;0
8720;No;Yes;790,5543285987102;20568,8272424665;1;0
1005;No;Yes;1526,0251335073265;20894,076656620837;1;0
2895;No;No;76,06408834157469;50054,76234696909;0;0
6378;No;Yes;1244,5669270386934;21717,475871376653;1;0
5704;No;No;271,9422082180994;27790,06927869725;0;0
3125;No;Yes;1108,105365665532;15337,30227187174;1;0
3678;No;No;516,3590417954441;25891,759648320294;0;0
664;No;Yes;588,9910562522157;16309,875448561672;1;0
9703;No;No;804,4996588229334;51014,82403693444;0;0
8277;No;Yes;621,1701063101026;17503,68997473616;1;0
8012;No;No;348,65886789697646;36519,09018601264;0;0
324;No;No;0,0;33951,288725924365;0;0
7600;No;No;843,7009111671621;50891,673316705506;0;0
1134;No;Yes;425,83174034656065;13275,914405510543;1;0
4716;No;No;1023,1479205459436;43698,81669191605;0;0
9484;No;No;1486,0548096623975;34705,36122034158;0;0
695;No;No;913,1072039744664;29414,652175163526;0;0
4377;No;Yes;1052,5981229432603;24418,213947326876;1;0
2538;No;No;924,2953475316131;26397,597291487557;0;0
7226;No;No;712,1312456686746;48835,99289003251;0;0
3437;No;No;1197,5797747010565;18449,020776497036;0;0
9023;No;Yes;1189,4647404608031;17287,639206141524;1;0
7001;No;No;351,8203960229297;30513,51793025464;0;0
7224;No;No;1239,492389184874;40312,2302286101;0;0
2799;No;No;912,048721941633;43486,95708064179;0;0
8237;No;No;344,88224152182;26227,329275300766;0;0
4768;No;Yes;285,6496185973457;26874,75458489031;1;0
3974;No;No;615,4653882306947;25865,180618945105;0;0
1361;No;No;523,2162451687873;38063,40167217505;0;0
4549;No;Yes;1670,1268946103683;14746,892609789662;1;0
8748;No;No;839,0409200454429;36665,70145932592;0;0
2388;No;Yes;1197,1709527673206;10834,111379984566;1;0
8830;No;No;474,62837482575554;28182,97556855043;0;0
7925;No;No;0,0;35116,590960007765;0;0
5816;No;Yes;1742,8869379672083;20344,428006050955;1;0
1800;No;No;93,57019869623537;42930,77918192289;0;0
3328;No;No;592,8006666831925;34355,9095454688;0;0
8317;No;No;606,4358764645734;38897,07940775477;0;0
5041;No;No;198,92914181972333;50463,77549298103;0;0
4632;No;Yes;937,606059288741;19962,198044212728;1;0
7368;No;No;771,0160219098982;47614,73815804891;0;0
5340;No;Yes;843,9202066893049;20754,024165076255;1;0
4307;No;Yes;1080,9699962881318;23760,75888321213;1;0
4034;No;No;228,95585475665303;36783,00524970058;0;0
2936;No;Yes;1391,5080267944782;18539,590355118595;1;0
2282;No;No;883,2337539788239;32310,745021994346;0;0
2966;No;No;651,9986040934212;35266,12844107472;0;0
7530;No;No;91,41528434716099;46468,78798299947;0;0
7403;No;Yes;1060,0600719652398;18617,21813827559;1;0
91;No;No;1332,7825635257136;44495,162762905355;0;0
1312;No;No;1162,6997963932931;27206,661849745287;0;0
5465;No;Yes;652,3726691357808;12139,057119889669;1;0
5886;No;No;928,0940903190063;55894,662024287194;0;0
2776;No;Yes;1793,3031877157646;21034,879651447965;1;0
6287;No;No;1078,6210609414143;46060,0847661993;0;0
4528;No;No;444,3040740506336;43424,934988718305;0;0
8522;No;No;887,201436107651;41641,45357201225;0;0
4491;No;Yes;545,6124774375771;13020,95914369081;1;0
6657;No;Yes;315,09026839863157;22551,89124607502;1;0
9732;No;No;497,5406722625887;43898,42849772491;0;0
5698;No;No;380,173508308381;37395,71893437802;0;0
3168;No;No;981,4922133751061;30385,069077295862;0;0
9172;No;No;1005,5254293877871;34587,24363221693;0;0
20;No;No;1095,0727352873976;26464,631389229016;0;0
6362;No;Yes;748,2362054053466;11613,222951411546;1;0
9614;No;No;1267,4852106826588;40034,56673423245;0;0
1978;No;Yes;1377,2696834129629;17077,242106023074;1;0
1017;No;No;939,0985018354309;45519,01897673428;0;0
7969;No;Yes;467,89466042188485;16371,697747536482;1;0
7592;No;Yes;130,1477104788379;15174,672979438852;1;0
4704;No;Yes;477,7829457711166;22753,59547245208;1;0
5636;No;No;903,4591316067415;33640,09967628635;0;0
1080;No;No;1101,8037149288532;36555,46270389543;0;0
9871;No;Yes;1038,620081498378;12312,895963501898;1;0
7735;No;No;705,7352328943347;45280,81922909125;0;0
6985;No;Yes;297,39073805888756;19383,791146692623;1;0
8307;No;No;903,9870201569507;51705,27160039571;0;0
9690;No;No;649,2697754791874;31039,00200430335;0;0
4998;No;No;1997,1728097979992;50273,601034761676;0;0
8741;No;No;907,6331039904794;28577,09655019921;0;0
4349;No;Yes;456,2406945174994;17657,60885693633;1;0
154;No;No;95,29697412836799;32359,389028428603;0;0
7192;No;Yes;1193,307929241472;16430,015991620025;1;0
3901;No;No;433,8578193327609;30581,582867434765;0;0
6793;No;Yes;1200,875975539294;13833,982198192803;1;0
3076;No;Yes;164,3055116676884;17995,858258226974;1;0
103;No;No;1159,435096088591;45802,10493869089;0;0
7158;No;No;951,3130441948113;25540,815962789693;0;0
2018;No;No;939,4207167996082;55360,03312243428;0;0
5185;No;Yes;765,3633568459989;11976,40849452498;1;0
3549;No;No;1285,9918026227938;31068,122527306077;0;0
8924;No;No;873,879608564925;46203,90955024407;0;0
6064;No;No;490,0559753626013;35895,35390990075;0;0
9541;No;No;1128,4707446560187;49540,70208555302;0;0
3349;No;No;1612,4653146849578;42281,23114027486;0;0
4974;No;No;273,44697235470755;52492,749823247796;0;0
7309;No;No;540,2375039745759;32931,87537679275;0;0
8102;No;No;449,2743160894418;13124,563192275353;0;0
1287;No;No;998,3620610521194;38385,29130784911;0;0
1935;No;Yes;410,49618722239666;25838,19736413631;1;0
7898;No;No;644,8898301090497;42211,359801212064;0;0
9907;No;No;834,3197876587586;33687,75040005063;0;0
881;No;No;960,6700306026568;30093,72753568199;0;0
3310;No;No;277,16865189265184;37177,03609368916;0;0
9403;No;Yes;160,88713747244867;19686,744198235192;1;0
9022;No;No;807,2945307007601;49367,7759269551;0;0
86;No;No;510,2375931563797;60397,71864869477;0;0
2572;No;Yes;716,1857508586545;7997,6229436193225;1;0
2274;No;No;1178,9826254713798;45545,16842315062;0;0
9682;No;No;548,8392758330413;44909,06619567846;0;0
3617;No;No;676,7633505970615;34400,8608868938;0;0
6977;No;Yes;1244,3595626262909;19232,047439226164;1;0
8733;No;No;568,2242545565748;39873,24284663285;0;0
702;No;Yes;1247,9070287108957;19816,720143272036;1;0
4988;No;No;221,1637827530849;43072,8942477535;0;0
1720;No;No;1189,7480394450995;30315,885134959564;0;0
9680;No;No;0,0;36337,35216635943;0;0
5829;No;No;923,6855830862621;38403,010621817426;0;0
2814;No;Yes;582,8738672469576;17730,551102025674;1;0
1337;No;Yes;377,7676036738868;14021,58889920556;1;0
7748;No;No;1223,7140117232361;64440,217526206936;0;0
6016;No;No;535,6968565177352;55828,081774310485;0;0
6244;No;Yes;1282,3504094604873;7230,030470892238;1;0
289;No;No;862,6566564166505;42844,8340023417;0;0
3680;No;No;859,007910133498;43101,873806842355;0;0
4521;No;Yes;886,9510173274188;21792,60979362563;1;0
3063;No;Yes;969,1435189005834;22425,40575743074;1;0
5981;No;No;641,5503677046047;45574,49957801443;0;0
7875;No;No;0,0;36886,9862572698;0;0
1991;No;No;0,0;49792,75725852505;0;0
7981;No;Yes;1427,337578066634;22909,430467279006;1;0
5687;No;No;691,8920904912837;32512,195389797987;0;0
495;No;Yes;1515,1528330504466;26046,77208310968;1;0
5423;No;No;236,0037059399582;38202,513839240586;0;0
6206;No;No;824,241432581919;53320,28293542975;0;0
9406;No;No;584,0902554008214;24580,856838969412;0;0
7593;No;No;150,66361788007816;42800,69691826021;0;0
1430;No;Yes;593,0552412414359;22786,9167069869;1;0
7034;No;No;673,384203313401;34891,54278079644;0;0
1646;No;Yes;1469,3666681812451;11337,422989159259;1;0
1571;No;No;1077,9803067515998;17705,21895725249;0;0
3146;No;Yes;1382,4225438812914;17166,04256598322;1;0
4553;No;No;1375,049224036246;42557,689089595035;0;0
2212;No;Yes;1168,8955450570559;14970,870086781004;1;0
5788;No;No;250,83524489877647;58139,02159079882;0;0
8377;No;No;828,6441616507371;10948,504497517013;0;0
2015;No;No;428,40228394788824;36340,65107088198;0;0
8136;No;No;1318,719112057659;36822,92496004331;0;0
6438;No;No;1371,3308989317484;35820,62983287203;0;0
7061;No;Yes;851,3383721675275;22829,024783164845;1;0
9139;No;No;625,0173287330676;58911,6086513796;0;0
7177;No;No;608,9583159302442;24975,646406923275;0;0
4093;No;No;780,709251488092;37023,11715248259;0;0
1975;No;No;1378,1698873313912;48152,98785248338;0;0
905;No;Yes;894,0057891445113;18002,32518960227;1;0
3927;No;No;872,0713576222197;36004,6448067571;0;0
7629;No;Yes;1233,7355234786883;15480,207778545355;1;0
983;No;No;752,4261090730269;32539,64501016498;0;0
3709;No;No;563,8917207351296;54147,70838599833;0;0
8693;No;No;1063,5923292372133;38057,33357078391;0;0
9096;No;No;870,0205679205876;40535,31011923422;0;0
8861;No;No;791,6633417745788;48127,62613961513;0;0
9193;No;No;0,0;31363,649501709893;0;0
5121;No;No;420,8993318672382;39764,70243131172;0;0
6055;No;No;196,51556197956722;44226,63176975637;0;0
7841;No;Yes;1604,613738288696;15467,218907039436;1;0
5641;No;No;501,39168595645845;42856,1899982353;0;0
2381;No;No;1005,4440884864994;40615,342195768004;0;0
6370;No;No;1173,490791601222;44134,744873303;0;0
7127;No;No;1470,3481488611683;49018,80184551765;0;0
6105;No;Yes;1660,4040132468263;18861,154660391803;1;0
616;No;No;1052,3932601620531;37637,6593074495;0;0
9905;No;No;1248,8879028826154;31960,42129820448;0;0
8771;No;No;828,8895451958861;52560,907351964976;0;0
6886;No;No;1167,2316785008436;30648,428799121408;0;0
5733;No;No;297,680814254857;26586,53382596865;0;0
6651;No;No;826,9817504008752;35426,18079624395;0;0
5850;No;No;183,42869221582612;39020,22885707247;0;0
4343;No;No;856,8814510453218;32449,31133438074;0;0
1882;No;No;946,7707460334354;26618,522760979857;0;0
9715;No;No;732,1370668761149;42693,94026123848;0;0
2147;No;No;0,0;22535,50635625097;0;0
9898;No;No;763,5347297524255;49201,43469921067;0;0
6288;No;No;1677,348956382581;44972,7098631219;0;0
9691;No;No;1391,3183014605759;48414,905742176685;0;0
6103;No;Yes;1431,0776944668632;20576,779948848703;1;0
3369;No;Yes;1271,1124945920628;17451,041186392973;1;0
4188;No;No;352,7465359460117;41548,88294543776;0;0
1265;No;Yes;279,31557436279206;19742,037061201678;1;0
9055;No;Yes;1173,098120066846;23811,00030155106;1;0
6845;No;No;366,09080261049183;47096,37806611407;0;0
1316;No;Yes;6,318864439291019;18912,614060878055;1;0
9723;No;Yes;713,5598392707636;24324,143942241837;1;0
6210;No;Yes;688,181241721348;18755,95323261807;1;0
3320;No;No;856,4791573497401;69124,26849519028;0;0
4780;No;Yes;1765,8939378324849;18053,49972311186;1;0
1818;No;Yes;808,7427718583431;9775,581395910362;1;0
7618;No;Yes;1087,9177444262364;18053,08389525536;1;0
7334;No;No;1072,5727744748078;38483,46172308186;0;0
8424;No;No;657,7057207180741;41224,796878451074;0;0
9334;No;Yes;1723,2160559659787;23278,995779395816;1;0
7366;No;No;149,82255002804163;33948,8662896245;0;0
410;No;No;728,8149600612097;17909,581071592707;0;0
8685;No;No;1453,292872126069;43370,75788509059;0;0
6680;No;Yes;853,5943254031164;25373,462185356144;1;0
9117;No;Yes;380,90510662747977;22042,570014476296;1;0
675;No;No;964,1889226850051;36330,39459860577;0;0
7652;No;Yes;695,4764393428779;14030,360547438708;1;0
1050;No;No;1304,383208802008;49371,95690594746;0;0
9726;No;Yes;1235,9664868065665;21706,630312517806;1;0
829;No;Yes;1130,0567874408764;18467,102194201136;1;0
5281;No;No;1324,0139835537002;45114,74031111698;0;0
4839;No;Yes;781,4523056138362;18301,58379884154;1;0
9011;No;No;1040,105665085291;16905,457937098276;0;0
1778;No;No;149,0244884390113;33398,462367041546;0;0
4042;No;Yes;482,3251508849489;30588,030239523127;1;0
2207;No;No;1201,9275389984195;45382,61356605112;0;0
5699;No;Yes;1005,8117331008333;12112,657415803416;1;0
3837;No;No;763,2248929208087;48170,35992079531;0;0
2693;No;No;0,0;32629,94484999076;0;0
6322;No;No;1089,5770606605488;46890,21540378352;0;0
2746;No;No;917,1221347444385;48227,81936836662;0;0
9706;No;No;287,8432009484886;46617,0633958336;0;0
3934;No;No;423,71455058475215;32640,294072596702;0;0
4738;No;No;1006,2015605695585;42689,27368722362;0;0
6746;No;No;1522,7559269207973;29165,44318695623;0;0
4238;No;No;663,244157339197;25728,868444760526;0;0
5369;No;No;1575,7127047080903;45957,24471769862;0;0
4107;No;No;1569,5182155173197;43024,9706832812;0;0
462;No;Yes;1383,5663330639009;15764,34587592697;1;0
8461;No;Yes;284,8415771988015;20477,83722737201;1;0
8356;No;Yes;1096,4896471406005;17856,265031593986;1;0
7847;No;No;592,0451816113534;39064,99448020699;0;0
7048;No;No;474,4953959663974;43522,46237802931;0;0
1459;No;Yes;814,6300753461244;22948,157758028345;1;0
4856;No;No;124,75417137322268;45763,79219719831;0;0
218;No;Yes;1304,914299318287;18074,07541520214;1;0
9231;No;Yes;785,8549597277024;19188,91422925785;1;0
2703;No;No;483,9652713034086;44335,95811214483;0;0
9100;No;No;86,5788882292029;31893,223362195677;0;0
8858;No;No;390,9808235428151;47083,43149729527;0;0
2797;No;No;1012,1941988496267;34631,7060500926;0;0
5178;No;Yes;140,45562189031443;11179,497859283174;1;0
2894;No;No;593,2804677973402;40227,143881619144;0;0
7147;No;No;1329,0967623280508;60321,61321091933;0;0
8095;No;No;325,8596080243473;36682,28256860628;0;0
6255;No;No;1084,3874989557007;34558,61577784352;0;0
5103;No;Yes;287,7923623078276;13060,008570557218;1;0
1509;No;Yes;146,15114483010143;15160,489473541635;1;0
34;No;No;913,587172608928;46907,22540286232;0;0
3909;No;Yes;1135,3611837159215;24314,036879418065;1;0
4202;No;No;1216,195156104067;47561,712762495;0;0
3761;No;Yes;760,8953501240729;20070,14800400075;1;0
2589;No;Yes;1132,8377206698644;15703,025200747445;1;0
8259;No;No;1047,6733702552476;34413,195913002084;0;0
2626;No;Yes;115,54535551068568;12670,027619834604;1;0
9811;No;No;861,5900530565538;32901,01046151704;0;0
7714;No;No;1184,4922981290322;43228,80589781921;0;0
9864;No;No;759,2302682232271;48560,13623649643;0;0
2081;No;No;1096,2036683701372;41016,21822737673;0;0
4283;No;No;918,5461512950382;53331,27842796606;0;0
3323;No;No;1013,7054067570857;60574,80587329817;0;0
3999;No;Yes;1163,4525121797458;27308,69092535006;1;0
5605;No;Yes;1268,486113511025;19862,044421630562;1;0
3508;No;No;823,6641693966947;24533,20313566827;0;0
282;No;No;1038,500007521527;51173,14137637735;0;0
4832;No;Yes;2216,329752718237;24737,08176082248;1;0
9241;No;No;120,84305301642439;36205,8777610819;0;0
6437;No;No;818,2843466385397;48490,81218802355;0;0
8876;No;No;567,7041783361618;50643,31621795758;0;0
1519;No;No;1032,9408252016633;31152,140685851336;0;0
2965;No;Yes;270,39102623355234;13158,442226449875;1;0
283;No;No;0,0;28762,923779748427;0;0
7960;No;No;1462,6949302210614;50508,74644096831;0;0
3820;No;No;1213,794104986105;48796,849278034904;0;0
2266;No;Yes;873,6786523918431;17655,71003336863;1;0
4718;No;Yes;1143,3290160662623;17367,92552736039;1;0
996;No;Yes;731,9517152633182;18117,427910589096;1;0
7077;No;Yes;359,9363754705556;26500,208737633067;1;0
3079;No;Yes;979,8771549154777;13522,421506398361;1;0
6085;No;No;312,41548868663;47118,99943325037;0;0
2861;No;No;1035,5529439982179;29423,232028592305;0;0
6999;No;Yes;1787,201937943622;17553,60724898597;1;0
2240;No;No;159,97347308843985;30567,80131373617;0;0
2007;No;No;764,6451796190023;49100,94838085792;0;0
5678;No;Yes;990,8805619301525;21164,66399049124;1;0
9937;No;No;696,4657513450709;37599,62012971668;0;0
7092;No;No;712,4120488746752;42352,09149115861;0;0
8857;No;Yes;842,2559874088215;23310,228861028936;1;0
5840;No;No;1616,9621254113517;47504,66449732504;0;0
5204;No;No;876,7655552777279;49291,1665644759;0;0
9817;No;No;398,0231242637481;33056,671187294065;0;0
5693;No;No;630,2291255366994;46713,630438607186;0;0
3722;No;No;507,678616315415;45839,134179756795;0;0
6015;No;No;796,8367296775011;29397,88408977198;0;0
4612;No;No;1309,559449481481;36851,269117657925;0;0
1309;No;No;1439,2967786891204;36170,598367482264;0;0
